Agency/Label Name,Entity Type,Country,Artist Name,Genre,Contact/A&R Email,Website,Source,Notes
Esquire (5),Label,Unknown,Annu Malik* / Bappi Lahiri,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Ravindra Jain,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Usha Uthup,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Jolly Mukherjee,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Ravindra Jain / Bappi Lahiri,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Sonik-Omi, Sohan Lal, Mahendra Kapoor, Minoo Purshottam",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Kumar Sanu, Kavita Krishnamurti*",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Nadeem Shravan,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Jagjit & Chitra Singh,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Laxmikant Pyarelal*, Santosh Anand",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Sabri Bros.*,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Annu Malik*, Rani Malik, Sameer, Dev Kohli",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Mahesh Kishore*, Saawan Kumar*",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Bappi Lahiri, Rani Malik",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Nadeem Shravan / Kanak Raj,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Raam-Laxman* / Nikhil-Vinay,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Kumar Sanu,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Ghulam Ali,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Charanjit Ahuja, Hasrat Jaipuri & Shyam Bhateja",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Nadeem Shravan, Sameer",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Mahesh Kishore*, Anwar Sagar",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Rajesh Roshan / Brijlal*,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,R. D. Burman / Jeetu-Tapan*,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Anand Milind / Sonik Omi*,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Anil Mohile,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Padam Bhushan Pandit Ram Narain*,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Raam Laxman, Dev Kohli, Ravindra Rawal* & M. G. Hasmat*",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Majrooh Sultanpuri, Binju Ali*",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Rajesh Roshan / Dilipsen, Sameer Sen*",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Annu Malik*, Anand Bakshi",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Anand Milind, Sameer",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Sameer, Anand Milind",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Anand Milind / Dilip Sen - Sameer Sen*,,,https://www.discogs.com/label/1308520,Discogs,
Film Hits Of Yesterday,Label,Unknown,Shankar Jaikishan*,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Kishore Kumar,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Chitragupta,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Lata* & Hemanta*,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,S. D. Burman,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,C. Ramchandra,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Naushad,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,"Naushad, Shakeel Badayuni",,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Ravi,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Madan Mohan / C. Ramchandra,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Shankar-Jaikishan,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,"C. Ramchandra, Rajinder Krishan",,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,"Salil Chowdhury, Shailendra",,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,"(Late) Shyam Sunder*, Sahir Ludhianvi",,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Salil Chowdhury,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Vasant Desai,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,"Shankar Jaikishen*, Shailendra",,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Shankar-Jaikishen*,,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,"S. D. Burman, Sahir*",,,https://www.discogs.com/label/562192,Discogs,
Film Hits Of Yesterday,Label,Unknown,Husnlal Bhagatram*,,,https://www.discogs.com/label/562192,Discogs,
FilmKraft Productions (India) Pvt. Ltd.,Label,Unknown,Rajesh Roshan,,,https://www.discogs.com/label/1265571,Discogs,
Frankfinn Music,Label,Unknown,Bhai Harjinder Singh Ji,,,https://www.discogs.com/label/3486304,Discogs,
Frankfinn Music,Label,Unknown,Pammi Bai,,,https://www.discogs.com/label/3486304,Discogs,
Frankfinn Music,Label,Unknown,Bhai Joginder Singh Ji Riar,,,https://www.discogs.com/label/3486304,Discogs,
Geet MP3,Label,Unknown,Jass Manak,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jass Manak & Raja Game Changerz,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jass Manak & Sharry Nexus,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Sidhu Moose Wala,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jass Manak & Guri (5),,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jass Manak & Rajat Nagpal,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Bohemia*,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,"Karan Aujla, Deep Jandu & Manna Music (2)",,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Karan Randhawa,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jordan Sandhu,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,"Jass Manak, Rajat Nagpal & Sharry Nexus",,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Sachet Tandon & Snipr,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Atif Aslam & Snipr,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Hashmat Sultana & Snipr,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Rahat Fateh Ali Khan* & Snipr,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,"Jass Manak, Asees Kaur, Rajat Nagpal & Sharry Nexus",,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,"Rajat Nagpal, MixSingh, Jass Manak & Guri (5)",,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,"Jass Manak, Sharry Nexus, Rajat Nagpal & Snipr",,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jass Manak & Emiway Bantai,,,https://www.discogs.com/label/2510527,Discogs,
Geet MP3,Label,Unknown,Jass Manak & Jagpal Sandhu,,,https://www.discogs.com/label/2510527,Discogs,
Gemini Audio Ltd.,Label,Unknown,Harj-D*,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,"DJ Raf, Amar",,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Kumar Sanu,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,"Kumar Sanu, Alka Yagnik, Udit Narayan",,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Satish Kochar,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Jolly Mukherjee,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,"Anu Malik, Mahesh Kishor",,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Preet Dicky,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Nadeem Shravan,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Ghulam Ali,,,https://www.discogs.com/label/1464563,Discogs,
Gemini Audio Ltd.,Label,Unknown,Reshma,,,https://www.discogs.com/label/1464563,Discogs,
Hi Fi (3),Label,Unknown,Kalyanji Anandji*,,,https://www.discogs.com/label/981435,Discogs,
Hits From Old Movies,Label,Unknown,Jnan Dutt* / Nashad,,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,C. Ramchandra,,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,Ravi,,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,"Naushad, Shakeel Badayuni",,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,"Naushad, Hemant Kumar",,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,Shankar Jaikishan*,,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,"Madan Mohan, Rajinder Krishan",,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,Jayanti Joshi / Madan Mohan,,,https://www.discogs.com/label/1100202,Discogs,
Hits From Old Movies,Label,Unknown,Naushad / Shankar Jaikishan*,,,https://www.discogs.com/label/1100202,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Midival Punditz* & Karsh Kale,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,"Vishal*, Gulzar",,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Ustad Zakir Hussain* / Pandit Kunnakkudi Vaidyanathan*,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Lata Mangeshkar,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Asha Bhosle,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Hariprasad Chaurasia,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Sukhbir,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,DJ Sanj,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Shujaat Husain Khan,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Dr Zeus*,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,Groove Armada,,,https://www.discogs.com/label/24912,Discogs,
HOM - House Of Music Records & Tapes Pvt. Ltd.,Label,Unknown,SAAZ,,,https://www.discogs.com/label/24912,Discogs,
Ishtar (3),Label,Unknown,"A.R. Rahman, Gulzar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Sandeep Chowta, Nitin Raikwar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anand - Milind*, Sameer",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,Anu Malik,,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Laxmikant - Pyarelal*, Anand Bakshi",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Bappi Lahiri, Anjaan & Indivar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Viju Shah, Anand Bakshi & Indivar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Sameer, Nadeem - Shravan*",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Nadeem - Shravan*, Sameer",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Nadeem Shravan, Sameer",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Rajesh Roshan, Indivar & Payam Saeedi",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"R. D. Burman, Indivar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"A R Rahman*, Swanand Kirkire",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,Nadeem Shravan,,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anu Malik, Dev Kohli",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Shyam - Surender*, Indivar & Gauhar Kanpuri",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Laxmikant - Pyarelal*, Mangesh Kulkarni",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Jatin - Lalit*, Majrooh Sultanpuri, Shaahid Bijnauri & Sharookh Mirza",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Himesh Reshammiya, Sudhakar Sharma",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anu Malik, Sameer & Nitin Raikwar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anu Malik, Sameer & Javed Akhtar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Gulzar, Vishal*, Sandeep Chowta",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Jatin - Lalit*, Javed Akhtar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,Ravindra Jain & Yogesh,,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anu Malik, Javed Akhtar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"R D Burman* & Anu Malik, Majrooh Sultanpuri",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Bappi Lahiri, Anjaan, Prakash Mehra & Maya Govind",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,Basu Chakraverthy*,,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,Jatin - Lalit*,,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anand - Milind*, Majrooh Sultanpuri",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Bappi Lahiri, Anjaan",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Anand Milind, Sameer",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Rajesh Roshan, Suraj Sanim",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Bappi Lahiri, Indivar",,,https://www.discogs.com/label/2278255,Discogs,
Ishtar (3),Label,Unknown,"Rajesh Roshan, Indivar",,,https://www.discogs.com/label/2278255,Discogs,
J.P. Films,Label,Unknown,"Anu Malik, Javed Akhtar",,,https://www.discogs.com/label/1306236,Discogs,
J.P. Films,Label,Unknown,Zubeen Garg,,,https://www.discogs.com/label/1306236,Discogs,
Jass Records (4),Label,Unknown,Amar Sehmbi,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Amar Sehmbi & Sudesh Kumari,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Gurnam Bhullar,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Amar Sehmbi & Gurlez Akhtar,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Sara Gurpal,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Happy Raikoti & Afsana Khan,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Happy Raikoti,,,https://www.discogs.com/label/2895524,Discogs,
Jass Records (4),Label,Unknown,Mannat Noor & Happy Raikoti,,,https://www.discogs.com/label/2895524,Discogs,
KFWB,Label,Unknown,Jim Healy (4),,,https://www.discogs.com/label/664379,Discogs,
Les Musiques De Films De Bollywood,Label,Unknown,"Jatin Lalit, Anand Bakshi",,,https://www.discogs.com/label/756716,Discogs,
Lift Mood Melodies,Label,Unknown,Kishore* & Lata*,,,https://www.discogs.com/label/1891282,Discogs,
Lift Mood Melodies,Label,Unknown,Lata*,,,https://www.discogs.com/label/1891282,Discogs,
Lift Mood Melodies,Label,Unknown,Kishore Kumar & Asha*,,,https://www.discogs.com/label/1891282,Discogs,
Monogram (5),Label,Unknown,نعمت‌الله آغاسی,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,گیتی,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,عارف,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,گلپا*,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,ﮔﻮﮔﻮش*,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"عباس مهرپویا*, ویگن",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Unknown Artist,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Sly & The Family Stone,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Fausto Papetti,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"گوگوش*, رامش, قنبری*",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,عهدیه,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Farid El Atrache,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,ویگن,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,ایرج,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"گوگوش*, ویلسون",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"رامش, عهدیه",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,The Beatles,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,The Beatles / The Rolling Stones,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"The Beatles, Dionne Warwick, Tommy James",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,گلدن رینگ*,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Kalyanji Anandji*,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,گروه گلدن رینگ,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"گوگوش*, عهدیه, ایرج, مقبلی*",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,ویگن / رامش,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Laxmikant Pyarelal*,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,رویا,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,گوگوش*,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,I Poon* / Tony Dallara / Gigliola Cinguetti / Peppino Di Capri,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"گوگوش*, الهه",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Aretha Franklin / Charles Aznavour,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,"Aretha Franklin, Solomon Burke, Carla Thomas, Arthur Conley",,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,The Rolling Stones,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Laxmikant-Pyarelal,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Laxmikant Pyarelal* • Anand Bakshi,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Françoise Hardy,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Frank Sinatra,,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Sheila (5),,,https://www.discogs.com/label/449600,Discogs,
Monogram (5),Label,Unknown,Hemant Kumar,,,https://www.discogs.com/label/449600,Discogs,
Mukta Arts Limited,Label,Unknown,"Ismail Darbar & Salim-Sulaiman, Irshad Kamil",,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,"Sanjoy-Raja, Gulzar",,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Pritam*,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,AR Rahman*,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Monty* & Sameer,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,"A.R. Rahman, Gulzar",,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,"Sukhvinder Singh*, Ibraheem Ashk*",,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Himesh Reshammiya,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Tabun Sutradhar,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,"Pritam, Shabbir Ahmed",,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Shankar Ehsaan Loy,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Anu Malik · Anand Bakshi,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Limited,Label,Unknown,Anu Malik • Anand Bakshi,,,https://www.discogs.com/label/1408974,Discogs,
Mukta Arts Pvt. Ltd.,Label,Unknown,"Tabun Sutradhar, Suresh Lalwani",,,https://www.discogs.com/label/988082,Discogs,
Mukta Arts Pvt. Ltd.,Label,Unknown,Nadeem Shravan,,,https://www.discogs.com/label/988082,Discogs,
Music World (17),Label,Unknown,Salim-Sulaiman,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"A.R. Rahman, Ismail Darbar, Vishal & Shekhar",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,A.R. Rahman,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"The Late Madan Mohan*, Javed Akhtar",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Unknown artist,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Nikhil-Vinay & Rajendra Salil,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Himesh Reshammiya,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,A.R. Rahman / Shankar Ehsaan Loy,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Rajesh Roshan,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Sanjeev Darshan*, Sameer, Sfsar*",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Sanjeev-Darshan • Sameer,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"A.R. Rahman, Anu Malik",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Aadesh Shrivastava,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,A.R. Rahman / Himesh Reshammiya,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Shankar Ehsaan Loy,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,A R Rahman*,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Ismail Darbar,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Pankaj Udhas,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"A.R. Rahman, Tabun Sutradhar",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Rajesh Roshan, Bappi Lahiri",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Nadeem-Sharavan*, Sameer",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Ghulam Ali,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Alisha*,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,The Sahotas,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"A. R. Rahman*, Gulzar",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Jatin Lalit, Nadeem Shravan",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Ustad Munir Khan, Imrat Hussain Khan, Ustad Zamir Ahmed Khan*",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Bappi Lahiri / Indeewar*,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Mukesh,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Anand Milind,,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Nadeem Shravan, R. D. Burman",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,"Jagjit Singh, Chitra Singh",,,https://www.discogs.com/label/1244429,Discogs,
Music World (17),Label,Unknown,Daler Mehndi,,,https://www.discogs.com/label/1244429,Discogs,
